,xr,linear_reg,k2,k3,k5,k10,k30,k500,k100,k300
1094,1794,1417.894406671149,1452.0,1462.6666666666667,1349.8,1380.1,1421.7666666666667,1417.0,1452.49,1427.2633333333333
1095,1795,1418.9840444525025,1421.5,1363.3333333333333,1376.8,1419.2,1412.3333333333333,1418.836,1454.58,1428.0866666666666
1096,1796,1420.0736822338563,1363.0,1393.6666666666667,1433.8,1438.9,1398.3,1420.682,1449.91,1431.3333333333333
1097,1797,1421.16332001521,1612.5,1618.3333333333333,1537.6,1402.5,1427.9333333333334,1421.852,1447.75,1429.5833333333333
1098,1798,1422.2529577965638,1000.5,1148.6666666666667,1290.8,1447.7,1426.2,1425.136,1444.38,1430.37
1099,1799,1423.3425955779173,1608.0,1555.3333333333333,1321.6,1375.1,1427.7666666666667,1425.096,1439.98,1429.0666666666666
1100,1800,1424.432233359271,1486.5,1459.3333333333333,1459.8,1448.3,1429.3,1426.374,1438.26,1426.4233333333334
1101,1801,1425.5218711406249,1370.5,1397.3333333333333,1452.0,1400.9,1468.4,1427.102,1445.34,1429.0066666666667
1102,1802,1426.6115089219786,1438.0,1404.6666666666667,1454.2,1446.0,1464.7666666666667,1428.74,1449.16,1425.3533333333332
1103,1803,1427.7011467033321,1433.5,1392.3333333333333,1452.6,1504.2,1457.9666666666667,1428.668,1453.94,1430.17
1104,1804,1428.790784484686,1435.5,1395.0,1388.8,1392.1,1463.9333333333334,1429.752,1449.22,1434.4166666666667
1105,1805,1429.8804222660397,1363.0,1383.6666666666667,1416.8,1469.6,1441.0,1431.376,1442.12,1436.5833333333333
1106,1806,1430.9700600473934,1534.5,1530.0,1494.2,1464.0,1450.9333333333334,1431.722,1446.43,1438.06
1107,1807,1432.059697828747,1389.0,1401.0,1434.2,1483.5,1473.2333333333333,1432.072,1454.4,1441.3766666666668
1108,1808,1433.1493356101007,1542.0,1494.6666666666667,1492.8,1492.6,1466.0333333333333,1432.882,1457.84,1440.4566666666667
1109,1809,1434.2389733914545,1410.5,1437.3333333333333,1426.2,1453.2,1466.2666666666667,1433.138,1450.02,1444.88
1110,1810,1435.3286111728082,1580.5,1522.6666666666667,1455.6,1470.6,1423.3666666666666,1434.35,1439.51,1445.0866666666666
1111,1811,1436.4182489541618,1411.5,1415.3333333333333,1304.2,1386.0,1432.9666666666667,1435.07,1440.04,1445.1233333333332
1112,1812,1437.5078867355155,1336.0,1332.3333333333333,1443.2,1353.7,1445.3666666666666,1436.99,1444.19,1444.1766666666667
1113,1813,1438.5975245168693,1298.0,1314.3333333333333,1425.0,1440.6,1419.4333333333334,1435.774,1436.24,1442.5266666666666
1114,1814,1439.687162298223,1298.0,1468.6666666666667,1460.2,1500.7,1432.3666666666666,1436.078,1434.32,1443.41
1115,1815,1440.7768000795766,1178.0,1241.3333333333333,1319.0,1381.7,1442.2,1435.796,1436.34,1442.5633333333333
1116,1816,1441.8664378609303,1301.5,1340.3333333333333,1390.2,1419.5,1425.9333333333334,1436.046,1419.22,1443.3333333333333
1117,1817,1442.956075642284,1378.0,1397.0,1414.4,1441.4,1404.1666666666667,1437.392,1414.11,1447.4933333333333
1118,1818,1444.0457134236378,1460.0,1407.6666666666667,1385.6,1417.7,1436.7333333333333,1437.542,1414.13,1443.7966666666666
1119,1819,1445.1353512049914,1352.5,1410.3333333333333,1379.6,1438.2,1422.3666666666666,1441.116,1424.08,1444.5933333333332
1120,1820,1446.2249889863451,1434.5,1497.0,1484.4,1384.9,1419.9333333333334,1442.924,1425.78,1443.2466666666667
1121,1821,1447.3146267676989,1289.5,1231.6666666666667,1356.6,1395.4,1413.2333333333333,1445.112,1425.61,1441.6133333333332
1122,1822,1448.4042645490524,1421.5,1427.6666666666667,1380.8,1382.8,1383.2,1444.852,1430.73,1442.99
1123,1823,1449.4939023304062,1471.0,1467.0,1366.4,1315.5,1381.5333333333333,1446.254,1433.01,1446.2133333333334
1124,1824,1450.58354011176,1076.5,1185.6666666666667,1267.2,1334.5,1393.1333333333334,1448.862,1430.17,1446.7466666666667
1125,1825,1451.6731778931137,1514.5,1461.3333333333333,1461.0,1431.6,1424.4666666666667,1449.132,1435.66,1445.9933333333333
1126,1826,1452.7628156744672,1559.0,1522.3333333333333,1383.2,1469.2,1448.4333333333334,1450.154,1440.28,1441.1433333333334
1127,1827,1453.852453455821,1569.0,1565.3333333333333,1528.6,1543.5,1463.2666666666667,1451.776,1440.86,1441.3633333333332
1128,1828,1454.9420912371747,1436.0,1448.0,1515.0,1481.9,1507.4333333333334,1454.438,1439.29,1442.6766666666667
1129,1829,1456.0317290185285,1520.5,1551.0,1588.2,1550.4,1479.4666666666667,1454.074,1449.73,1441.2766666666666
1130,1830,1457.121366799882,1429.5,1486.6666666666667,1503.6,1545.9,1470.8666666666666,1453.666,1450.42,1442.6133333333332
1131,1831,1458.2110045812358,1381.0,1390.3333333333333,1397.6,1387.1,1464.7666666666667,1454.702,1462.67,1440.2866666666666
1132,1832,1459.3006423625895,1516.0,1425.6666666666667,1477.0,1437.3,1438.6333333333334,1455.368,1472.39,1439.67
1133,1833,1460.3902801439433,1576.0,1553.3333333333333,1490.6,1498.1,1437.4333333333334,1453.97,1465.23,1440.9266666666667
1134,1834,1461.4799179252968,1504.5,1508.0,1449.0,1454.0,1477.9333333333334,1453.738,1462.41,1440.3166666666666
1135,1835,1462.5695557066506,1511.0,1577.6666666666667,1467.2,1463.9,1474.5666666666666,1457.332,1457.93,1443.2933333333333
1136,1836,1463.6591934880043,1559.0,1553.6666666666667,1582.4,1534.4,1482.6666666666667,1456.594,1455.87,1444.14
1137,1837,1464.748831269358,1484.5,1493.0,1456.8,1480.7,1485.8,1457.99,1447.22,1445.4733333333334
1138,1838,1465.8384690507116,1618.0,1554.3333333333333,1531.6,1484.5,1468.2,1459.802,1449.91,1448.2866666666666
1139,1839,1466.9281068320654,1414.0,1406.0,1462.4,1452.2,1432.8,1459.486,1448.92,1447.1233333333332
1140,1840,1468.0177446134192,1066.5,1251.6666666666667,1259.2,1356.4,1417.2,1460.46,1454.39,1452.1966666666667
1141,1841,1469.107382394773,1366.5,1320.0,1429.4,1417.6,1410.5,1462.104,1449.43,1450.4133333333334
1142,1842,1470.1970201761264,1535.5,1411.6666666666667,1448.4,1398.0,1395.0666666666666,1462.424,1443.25,1452.3266666666666
1143,1843,1471.2866579574802,1373.5,1366.6666666666667,1426.4,1433.7,1443.2333333333333,1461.57,1441.88,1454.87
1144,1844,1472.376295738834,1449.5,1508.3333333333333,1416.8,1422.4,1451.6,1460.92,1440.63,1455.86
1145,1845,1473.4659335201877,1391.5,1421.6666666666667,1487.6,1478.4,1440.8333333333333,1461.234,1439.38,1459.0433333333333
1146,1846,1474.5555713015412,1552.5,1471.3333333333333,1456.0,1471.7,1456.7,1462.456,1438.04,1460.4033333333334
1147,1847,1475.645209082895,1352.0,1332.6666666666667,1436.2,1446.1,1441.0666666666666,1463.294,1428.23,1466.1833333333334
1148,1848,1476.7348468642488,1652.5,1603.3333333333333,1538.6,1445.6,1423.4333333333334,1463.02,1427.75,1465.92
1149,1849,1477.8244846456023,1119.0,1235.6666666666667,1401.4,1435.3,1426.9,1463.562,1433.39,1465.95
1150,1850,1478.914122426956,1423.5,1443.6666666666667,1450.8,1378.6,1424.7,1464.052,1444.07,1471.4533333333334
1151,1851,1480.0037602083098,1522.5,1527.6666666666667,1476.8,1465.5,1417.9666666666667,1464.618,1450.07,1472.9566666666667
1152,1852,1481.0933979896636,1259.5,1351.0,1421.4,1460.1,1442.3,1465.194,1454.37,1473.4733333333334
1153,1853,1482.183035771017,1408.5,1405.0,1350.2,1385.9,1443.7666666666667,1465.384,1466.61,1475.78
1154,1854,1483.2726735523709,1354.5,1311.6666666666667,1360.8,1399.8,1433.0333333333333,1466.362,1464.08,1473.9433333333334
1155,1855,1484.3623113337246,1460.5,1498.3333333333333,1441.8,1418.7,1437.8333333333333,1466.686,1462.44,1477.1566666666668
1156,1856,1485.4519491150784,1388.0,1423.0,1441.2,1459.9,1451.3,1470.822,1470.96,1473.5033333333333
1157,1857,1486.541586896432,1610.0,1432.3333333333333,1483.8,1477.1,1477.6333333333334,1471.784,1468.91,1474.6366666666668
1158,1858,1487.6312246777857,1493.0,1543.0,1462.0,1505.1,1493.0,1474.276,1474.4,1473.2966666666666
1159,1859,1488.7208624591394,1542.5,1569.0,1492.2,1499.1,1525.6,1476.346,1482.09,1473.54
1160,1860,1489.8105002404932,1536.0,1510.0,1505.4,1498.0,1502.2,1476.458,1491.7,1475.1
1161,1861,1490.9001380218467,1643.0,1639.6666666666667,1658.2,1607.4,1525.6666666666667,1477.774,1493.22,1477.8933333333334
1162,1862,1491.9897758032005,1376.5,1363.0,1472.8,1547.6,1512.7666666666667,1478.39,1502.08,1477.8966666666668
1163,1863,1493.0794135845542,1457.5,1457.6666666666667,1496.2,1476.2,1518.5333333333333,1480.06,1505.72,1477.9233333333334
1164,1864,1494.169051365908,1601.5,1631.3333333333333,1600.0,1530.2,1516.2,1482.528,1502.94,1478.5733333333333
1165,1865,1495.2586891472615,1423.0,1480.0,1548.0,1502.7,1491.4,1483.106,1511.23,1478.9633333333334
1166,1866,1496.3483269286153,1392.5,1407.0,1437.4,1490.7,1500.1666666666667,1484.836,1515.54,1478.62
1167,1867,1497.437964709969,1549.0,1569.6666666666667,1563.6,1500.5,1536.8333333333333,1488.474,1516.9,1477.5666666666666
1168,1868,1498.5276024913228,1482.5,1492.0,1524.0,1508.3,1536.7666666666667,1490.766,1514.25,1479.1866666666667
1169,1869,1499.6172402726763,1517.5,1523.3333333333333,1529.2,1570.0,1532.5333333333333,1491.9,1513.71,1480.2033333333334
1170,1870,1500.70687805403,1517.5,1523.3333333333333,1529.2,1584.4,1543.4,1493.832,1512.98,1488.68
1171,1871,1501.7965158353838,1596.0,1598.0,1606.2,1630.6,1518.8666666666666,1494.216,1513.06,1490.77
1172,1872,1502.8861536167376,1618.0,1564.0,1460.0,1428.1,1512.9333333333334,1495.754,1507.43,1494.4433333333334
1173,1873,1503.9757913980911,1101.0,1283.6666666666667,1387.8,1402.7,1512.7,1498.136,1506.54,1497.12
1174,1874,1505.065429179445,1506.5,1508.3333333333333,1508.8,1450.6,1513.5666666666666,1498.028,1513.06,1497.9233333333334
1175,1875,1506.1550669607986,1607.5,1574.0,1580.4,1540.5,1471.6333333333334,1499.662,1493.45,1498.15
1176,1876,1507.2447047421524,1504.0,1539.3333333333333,1538.8,1559.6,1476.2666666666667,1498.756,1498.02,1496.57
1177,1877,1508.334342523506,1086.0,1247.3333333333333,1333.2,1466.6,1513.4333333333334,1499.59,1502.88,1500.8966666666668
1178,1878,1509.4239803048597,1595.5,1571.0,1547.2,1534.1,1493.8,1501.656,1502.16,1504.0866666666666
1179,1879,1510.5136180862135,1651.5,1622.0,1555.2,1538.0,1498.2666666666667,1502.948,1502.33,1507.2
1180,1880,1511.6032558675672,1362.0,1369.0,1414.4,1527.2,1503.2,1504.128,1491.9,1509.03
1181,1881,1512.692893648921,1690.5,1672.0,1623.8,1478.8,1501.3333333333333,1503.664,1488.52,1511.7266666666667
1182,1882,1513.7825314302743,1184.0,1338.6666666666667,1476.8,1477.4,1466.5666666666666,1503.812,1491.39,1512.12
1183,1883,1514.872169211628,1542.0,1530.0,1609.2,1411.1,1463.2666666666667,1503.012,1496.37,1517.3833333333334
1184,1884,1515.9618069929818,1289.0,1232.3333333333333,1281.4,1420.2,1473.9666666666667,1504.27,1496.11,1519.7033333333334
1185,1885,1517.0514447743356,1466.5,1517.6666666666667,1390.4,1377.7,1482.1333333333334,1505.982,1494.29,1518.7366666666667
1186,1886,1518.1410825556893,1508.5,1606.3333333333333,1564.0,1520.2,1492.8333333333333,1508.922,1493.37,1519.6333333333334
1187,1887,1519.230720337043,1564.5,1558.3333333333333,1499.6,1524.6,1477.3333333333333,1512.216,1492.93,1522.0233333333333
1188,1888,1520.3203581183968,1605.5,1592.3333333333333,1533.6,1526.5,1509.6,1516.592,1500.01,1521.8866666666668
1189,1889,1521.4099958997506,1467.0,1386.0,1346.0,1460.0,1520.8,1518.154,1508.35,1525.0433333333333
1190,1890,1522.499633681104,1480.0,1531.6666666666667,1523.8,1452.1,1507.9333333333334,1520.08,1505.58,1526.08
1191,1891,1523.5892714624576,1566.0,1606.0,1592.4,1552.3,1501.0333333333333,1522.588,1515.34,1525.71
1192,1892,1524.6789092438114,1511.0,1529.6666666666667,1600.0,1521.0,1491.9,1523.392,1518.69,1529.2933333333333
1193,1893,1525.7685470251652,1196.0,1373.3333333333333,1441.0,1520.5,1508.0666666666666,1524.4,1519.97,1526.1033333333332
1194,1894,1526.858184806519,1507.0,1454.3333333333333,1375.2,1456.8,1521.8333333333333,1524.588,1529.25,1525.71
1195,1895,1527.9478225878727,1500.0,1495.0,1494.8,1495.6,1514.7,1525.396,1524.13,1526.7933333333333
1196,1896,1529.0374603692264,1629.0,1547.6666666666667,1541.2,1513.0,1515.6333333333334,1529.544,1529.01,1530.1833333333334
1197,1897,1530.1270981505802,1629.0,1547.6666666666667,1543.2,1520.5,1526.9,1530.816,1529.1,1530.6066666666666
1198,1898,1531.2167359319335,1536.5,1534.6666666666667,1524.0,1517.7,1552.0333333333333,1533.19,1529.35,1529.0
1199,1899,1532.3063737132873,1721.0,1538.3333333333333,1539.2,1583.5,1574.4,1535.886,1541.27,1527.4766666666667
1200,1900,1533.396011494641,1708.0,1617.6666666666667,1525.4,1489.2,1594.7666666666667,1538.28,1539.44,1526.1233333333332
1201,1901,1534.4856492759948,1562.0,1612.6666666666667,1690.0,1645.4,1563.3666666666666,1539.782,1534.41,1523.9233333333334
1202,1902,1535.5752870573485,1586.5,1520.6666666666667,1584.8,1538.9,1557.1333333333334,1539.748,1540.24,1527.5833333333333
1203,1903,1536.6649248387023,1385.0,1415.0,1422.4,1517.6,1527.0666666666666,1543.004,1550.42,1530.7733333333333
1204,1904,1537.754562620056,1610.5,1388.3333333333333,1390.2,1417.0,1515.3,1545.93,1550.82,1532.46
1205,1905,1538.8442004014098,1458.5,1498.6666666666667,1560.8,1531.3,1533.1,1547.438,1552.27,1531.6133333333332
1206,1906,1539.933838182763,1699.0,1651.6666666666667,1576.4,1548.8,1542.8333333333333,1547.862,1551.09,1536.08
1207,1907,1541.0234759641169,1763.0,1654.3333333333333,1647.4,1595.6,1565.8,1548.014,1550.88,1539.57
1208,1908,1542.1131137454706,1564.0,1548.6666666666667,1510.0,1593.4,1566.6666666666667,1549.47,1547.7,1543.5433333333333
1209,1909,1543.2027515268244,1593.5,1568.0,1547.6,1543.6,1573.8,1549.536,1551.56,1544.63
1210,1910,1544.2923893081781,1591.0,1585.6666666666667,1584.6,1540.9,1570.7333333333333,1550.038,1556.56,1546.7833333333333
1211,1911,1545.382027089532,1637.5,1662.3333333333333,1659.8,1581.2,1550.0666666666666,1551.704,1553.56,1547.8266666666666
1212,1912,1546.4716648708857,1560.0,1516.0,1593.0,1598.8,1557.6,1552.366,1555.98,1550.62
1213,1913,1547.561302652239,1495.5,1515.3333333333333,1537.8,1550.9,1558.3666666666666,1550.67,1551.01,1554.14
1214,1914,1548.6509404335927,1581.0,1492.3333333333333,1518.0,1511.3,1544.4333333333334,1551.642,1559.77,1553.1233333333332
1215,1915,1549.7405782149465,1558.5,1493.6666666666667,1513.8,1535.9,1544.8333333333333,1553.416,1558.89,1556.8666666666666
1216,1916,1550.8302159963002,1599.0,1596.3333333333333,1542.2,1522.8,1561.0,1553.042,1560.41,1559.2766666666666
1217,1917,1551.919853777654,1518.0,1413.6666666666667,1531.8,1568.2,1555.7,1555.796,1553.31,1560.93
1218,1918,1553.0094915590078,1604.5,1643.6666666666667,1691.4,1563.7,1587.3666666666666,1556.912,1547.41,1562.87
1219,1919,1554.0991293403615,1562.0,1631.3333333333333,1563.0,1552.0,1570.8666666666666,1555.748,1543.37,1565.29
1220,1920,1555.1887671217153,1692.5,1717.3333333333333,1611.0,1540.9,1547.3,1555.864,1547.5,1565.01
1221,1921,1556.2784049030686,1450.5,1415.3333333333333,1370.2,1511.1,1540.9666666666667,1559.79,1552.34,1565.43
1222,1922,1557.3680426844223,1566.5,1465.3333333333333,1470.4,1412.5,1550.6666666666667,1559.79,1548.08,1567.45
1223,1923,1558.457680465776,1482.5,1506.6666666666667,1467.8,1579.4,1551.0666666666666,1559.41,1555.6,1570.04
1224,1924,1559.5473182471299,1585.0,1562.0,1587.0,1526.4,1511.7,1563.106,1551.11,1572.9133333333334
1225,1925,1560.6369560284836,1532.5,1545.0,1550.2,1582.3,1523.2333333333333,1563.852,1556.65,1573.23
1226,1926,1561.7265938098374,1597.0,1595.0,1410.4,1491.8,1522.5666666666666,1565.926,1570.49,1575.5933333333332
1227,1927,1562.8162315911911,1600.5,1617.3333333333333,1597.2,1465.6,1519.9666666666667,1568.434,1569.36,1572.8233333333333
1228,1928,1563.9058693725449,1509.5,1467.6666666666667,1520.8,1486.1,1541.4,1568.316,1575.99,1574.7
1229,1929,1564.9955071538982,1447.5,1440.3333333333333,1473.8,1535.2,1579.6666666666667,1569.71,1571.7,1573.9966666666667
1230,1930,1566.085144935252,1607.0,1627.3333333333333,1637.8,1558.9,1575.5333333333333,1569.56,1569.17,1574.2233333333334
1231,1931,1567.1747827166057,1653.5,1660.3333333333333,1628.0,1632.9,1569.0,1570.236,1577.4,1576.5033333333333
1232,1932,1568.2644204979595,1570.0,1582.3333333333333,1613.6,1595.2,1594.0,1571.13,1579.2,1574.7733333333333
1233,1933,1569.3540582793132,1548.5,1387.0,1460.8,1543.6,1600.9333333333334,1572.934,1573.43,1577.11
1234,1934,1570.443696060667,1566.5,1641.0,1662.4,1639.2,1602.5666666666666,1573.342,1587.31,1580.18
1235,1935,1571.5333338420207,1427.0,1611.3333333333333,1597.6,1623.5,1610.7666666666667,1576.072,1592.26,1578.5533333333333
1236,1936,1572.622971623374,1691.0,1595.3333333333333,1646.0,1602.6,1629.5,1576.082,1600.78,1582.5633333333333
1237,1937,1573.7126094047278,1459.0,1528.0,1609.0,1606.6,1607.7666666666667,1579.118,1603.29,1582.75
1238,1938,1574.8022471860816,1629.5,1623.3333333333333,1635.4,1631.0,1596.2,1580.714,1605.71,1582.63
1239,1939,1575.8918849674353,1681.5,1572.0,1589.4,1579.5,1577.5666666666666,1581.612,1610.18,1585.6366666666668
1240,1940,1576.981522748789,1479.0,1578.3333333333333,1534.8,1546.3,1609.5,1581.214,1611.59,1588.0866666666666
1241,1941,1578.0711605301428,1693.0,1525.3333333333333,1538.2,1527.0,1622.3,1582.95,1608.3,1587.83
1242,1942,1579.1607983114966,1533.5,1515.0,1573.2,1584.6,1623.6,1583.338,1612.88,1590.58
1243,1943,1580.2504360928504,1767.0,1760.3333333333333,1779.6,1677.0,1612.3,1584.59,1619.99,1590.6533333333334
1244,1944,1581.3400738742037,1797.0,1839.6666666666667,1788.2,1738.5,1627.3666666666666,1587.002,1608.84,1593.2166666666667
1245,1945,1582.4297116555574,1691.5,1631.0,1697.4,1631.7,1635.1,1588.664,1609.6,1595.5733333333333
1246,1946,1583.5193494369112,1608.0,1641.0,1566.0,1602.7,1654.0666666666666,1590.758,1605.22,1598.5166666666667
1247,1947,1584.608987218265,1627.5,1573.6666666666667,1591.4,1602.6,1607.6,1590.628,1600.8,1596.9133333333334
1248,1948,1585.6986249996187,1593.0,1565.0,1584.2,1577.5,1598.2666666666667,1592.432,1605.03,1597.2366666666667
1249,1949,1586.7882627809724,1691.5,1695.3333333333333,1722.8,1594.2,1608.5,1593.682,1607.09,1598.2466666666667
1250,1950,1587.8779005623262,1290.0,1473.0,1546.0,1579.6,1616.3333333333333,1595.734,1600.44,1598.9866666666667
1251,1951,1588.96753834368,1757.0,1637.0,1698.6,1637.7,1621.9,1597.91,1598.18,1597.9533333333334
1252,1952,1590.0571761250333,1745.5,1706.6666666666667,1695.8,1652.8,1595.9333333333334,1600.692,1601.44,1596.06
1253,1953,1591.146813906387,1587.0,1626.3333333333333,1631.0,1546.0,1591.4,1602.742,1605.2,1600.5
1254,1954,1592.2364516877408,1137.5,1326.6666666666667,1441.2,1543.7,1578.1333333333334,1603.918,1589.15,1602.5
1255,1955,1593.3260894690945,1670.5,1664.0,1656.6,1534.8,1587.5,1608.348,1586.74,1601.6533333333334
1256,1956,1594.4157272504483,1586.0,1596.6666666666667,1616.4,1542.0,1587.1666666666667,1610.912,1597.07,1603.71
1257,1957,1595.505365031802,1417.0,1412.0,1524.8,1611.6,1587.1333333333334,1613.432,1596.5,1606.14
1258,1958,1596.5950028131558,1771.5,1723.0,1705.6,1688.5,1583.4333333333334,1615.288,1594.51,1607.0233333333333
1259,1959,1597.6846405945096,1678.5,1703.3333333333333,1591.0,1641.4,1587.1666666666667,1615.856,1601.85,1607.7966666666666
1260,1960,1598.7742783758629,1498.0,1499.6666666666667,1442.0,1572.8,1600.1666666666667,1616.912,1600.42,1608.6333333333334
1261,1961,1599.8639161572166,1467.0,1532.3333333333333,1551.4,1488.0,1566.2666666666667,1617.078,1600.21,1609.3366666666666
1262,1962,1600.9535539385704,1558.5,1621.6666666666667,1590.4,1593.8,1557.8,1619.096,1609.51,1610.59
1263,1963,1602.0431917199242,1552.5,1351.0,1525.0,1563.6,1592.6666666666667,1618.858,1615.82,1613.7166666666667
1264,1964,1603.132829501278,1622.5,1611.6666666666667,1492.6,1635.5,1603.6666666666667,1620.57,1617.73,1618.8066666666666
1265,1965,1604.2224672826317,1926.0,1903.0,1843.4,1748.9,1634.8,1621.854,1618.56,1618.71
1266,1966,1605.3121050639854,1363.0,1460.6666666666667,1668.4,1703.6,1637.2333333333333,1622.562,1625.25,1620.94
1267,1967,1606.4017428453387,1451.5,1544.3333333333333,1516.0,1588.2,1642.8333333333333,1623.744,1623.03,1623.8633333333332
1268,1968,1607.4913806266925,1683.0,1705.6666666666667,1583.4,1637.5,1641.2666666666667,1626.342,1614.02,1624.13
1269,1969,1608.5810184080462,1630.5,1671.3333333333333,1740.8,1687.5,1668.0333333333333,1626.582,1620.0,1626.1033333333332
1270,1970,1609.6706561894,1630.5,1671.3333333333333,1740.8,1687.5,1631.9666666666667,1627.966,1620.47,1628.1966666666667
1271,1971,1610.7602939707538,1695.5,1714.0,1681.0,1707.9,1663.4333333333334,1628.604,1626.49,1629.98
1272,1972,1611.8499317521075,1695.5,1693.6666666666667,1652.8,1658.9,1690.8333333333333,1630.07,1619.13,1629.8866666666668
1273,1973,1612.9395695334613,1667.5,1624.3333333333333,1666.8,1665.0,1680.1666666666667,1633.252,1627.16,1635.3866666666668
1274,1974,1614.029207314815,1602.0,1638.3333333333333,1706.0,1690.9,1674.7,1633.348,1626.21,1637.4566666666667
1275,1975,1615.1188450961683,1615.5,1711.0,1722.8,1719.7,1649.5,1633.932,1639.68,1637.0366666666666
1276,1976,1616.208482877522,1734.5,1720.3333333333333,1588.0,1644.0,1649.5,1636.62,1636.37,1638.2433333333333
1277,1977,1617.2981206588759,1317.5,1459.0,1581.2,1644.0,1645.4666666666667,1634.384,1634.08,1640.7833333333333
1278,1978,1618.3877584402296,1317.5,1459.0,1536.8,1562.7,1632.3333333333333,1636.03,1644.32,1640.9833333333333
1279,1979,1619.4773962215834,1678.5,1583.3333333333333,1631.0,1540.8,1631.4,1638.342,1641.79,1641.9
1280,1980,1620.5670340029371,1606.0,1607.0,1595.8,1586.1,1612.1333333333334,1639.898,1643.16,1643.5433333333333
1281,1981,1621.656671784291,1616.0,1686.0,1654.0,1608.4,1611.0666666666666,1641.146,1629.58,1643.0066666666667
1282,1982,1622.7463095656447,1530.5,1598.3333333333333,1630.0,1645.1,1614.0,1643.332,1631.49,1642.4966666666667
1283,1983,1623.835947346998,1684.0,1679.3333333333333,1629.4,1574.0,1634.3,1644.452,1641.42,1645.2433333333333
1284,1984,1624.9255851283517,1833.0,1766.6666666666667,1828.6,1651.9,1637.9,1646.188,1641.99,1647.2633333333333
1285,1985,1626.0152229097055,1921.5,1823.3333333333333,1590.2,1674.7,1646.5666666666666,1647.83,1641.99,1647.1
1286,1986,1627.1048606910592,1740.5,1739.0,1812.0,1675.6,1628.1333333333334,1651.312,1640.23,1646.78
1287,1987,1628.194498472413,1751.5,1721.0,1744.0,1611.8,1620.2333333333333,1653.198,1632.14,1650.41
1288,1988,1629.2841362537667,1626.0,1632.6666666666667,1680.2,1699.0,1630.6333333333334,1652.544,1629.02,1652.6066666666666
1289,1989,1630.3737740351205,1686.0,1600.0,1424.4,1569.6,1609.4333333333334,1655.468,1632.52,1654.8733333333332
1290,1990,1631.4634118164743,1431.5,1250.0,1485.2,1534.6,1634.4333333333334,1657.586,1635.67,1656.35
1291,1991,1632.5530495978276,1491.0,1516.0,1579.6,1582.3,1614.4333333333334,1657.998,1638.93,1655.7833333333333
1292,1992,1633.6426873791813,1554.0,1591.0,1596.8,1623.3,1592.6666666666667,1658.148,1642.24,1657.0366666666666
1293,1993,1634.732325160535,1419.0,1529.6666666666667,1553.0,1637.7,1590.3333333333333,1660.742,1653.98,1662.5366666666666
1294,1994,1635.8219629418888,1763.5,1785.6666666666667,1678.8,1631.3,1648.4666666666667,1661.618,1653.32,1664.1166666666666
1295,1995,1636.9116007232426,1478.5,1554.6666666666667,1457.8,1606.2,1647.9666666666667,1659.688,1658.75,1664.6266666666668
1296,1996,1638.0012385045964,1334.0,1444.0,1549.6,1628.4,1663.7333333333333,1662.12,1651.69,1668.56
1297,1997,1639.0908762859501,1739.0,1690.6666666666667,1751.4,1746.4,1641.0666666666666,1662.214,1653.7,1663.3766666666668
1298,1998,1640.1805140673034,1664.0,1628.0,1619.8,1678.9,1644.8,1659.53,1666.96,1663.9766666666667
1299,1999,1641.2701518486572,1771.0,1627.3333333333333,1544.8,1596.2,1647.8333333333333,1659.712,1671.77,1663.96
1300,2000,1642.359789630011,1700.0,1633.0,1632.4,1644.3,1653.6,1660.174,1675.91,1666.3366666666666
1301,2001,1643.4494274113647,1674.0,1687.0,1710.0,1669.3,1690.2333333333333,1662.122,1681.15,1666.9433333333334
1302,2002,1644.5390651927185,1754.0,1754.0,1759.4,1739.7,1720.6666666666667,1664.648,1686.25,1668.13
1303,2003,1645.6287029740722,1601.0,1651.0,1737.0,1708.9,1678.9333333333334,1665.412,1692.32,1668.13
1304,2004,1646.718340755426,1662.5,1679.0,1602.8,1648.5,1701.7,1666.02,1687.38,1670.9433333333334
1305,2005,1647.8079785367797,1691.5,1875.6666666666667,1866.2,1762.3,1706.7,1670.102,1682.58,1671.4466666666667
1306,2006,1648.897616318133,1516.0,1549.0,1609.6,1702.7,1717.7333333333333,1672.68,1684.08,1673.08
1307,2007,1649.9872540994868,1707.0,1740.3333333333333,1764.4,1724.1,1728.6666666666667,1672.396,1687.26,1673.8766666666668
1308,2008,1651.0768918808405,1736.5,1754.6666666666667,1730.6,1743.0,1717.9,1672.35,1696.63,1673.0666666666666
1309,2009,1652.1665296621943,1723.0,1621.0,1673.6,1697.0,1692.8333333333333,1674.568,1688.01,1676.33
1310,2010,1653.256167443548,1727.0,1790.3333333333333,1663.4,1676.1,1653.4333333333334,1676.132,1683.27,1678.21
1311,2011,1654.3458052249018,1486.5,1609.6666666666667,1688.8,1638.2,1660.4666666666667,1680.664,1685.99,1681.7666666666667
1312,2012,1655.4354430062556,1566.5,1595.6666666666667,1607.2,1557.9,1679.9333333333334,1681.012,1689.21,1680.7133333333334
1313,2013,1656.5250807876093,1255.5,1382.0,1489.2,1624.6,1666.3,1680.356,1685.27,1684.06
1314,2014,1657.6147185689626,1830.0,1549.0,1561.2,1649.4,1668.2666666666667,1682.25,1692.88,1684.3233333333333
1315,2015,1658.7043563503164,1765.5,1737.3333333333333,1686.8,1763.8,1628.1,1684.142,1692.55,1684.8333333333333
